,id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,content,words,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,dominant_topic
424,4580296869030398,JxGT4BTdA,3575956534,北于海Z,我真的想知道长沙的哈啰青桔美团共享电车去哪里了到处都是这种绿不拉几的喵走出行连续几辆都是显示可骑行好几十千米骑上还没走10分钟开始提示电量不足别的共享单车至少还有个缓冲期好家伙一提示电量不足它就直接给我变龟速给我干在红绿灯路口正中间一排排车都看着我像个蜗牛一样慢慢挪行我真的很想知道为什么#喵走出行##哈啰出行##美团电单车##青桔单车#,,,,"喵走出行,哈啰出行,美团电单车,青桔单车",0,5,8,2020-12-09 18:55,iPhone客户端,['https://wx4.sinaimg.cn/large/d524c436gy1glhsuu9uvaj20n012pwjd.jpg'],,,我真的想知道长沙的哈啰青桔美团共享电车去哪里了到处都是这种绿不拉几的喵走出行连续几辆都是显示可骑行好几十千米骑上还没走分钟开始提示电量不足别的共享单车至少还有个缓冲期好家伙一提示电量不足它就直接给我变龟速给我干在红绿灯路口正中间一排排车都看着我像个蜗牛一样慢慢挪行我真的很想知道为什么喵走出行哈啰出行美团电单车青桔单车,"['真的', '长沙', '哈啰', '青桔', '美团', '共享', '电车', '绿不拉几', '走出', '连续', '几辆', '骑行', '几十千米', '骑上', '分钟', '提示', '电量', '共享', '单车', '至少', '缓冲期', '好家伙', '提示', '电量', '变龟速', '红绿灯', '路口', '正中间', '一排排', '看着', '蜗牛', '慢慢', '挪行', '真的', '很想', '走出', '哈啰', '出行', '美团', '电单车', '青桔', '单车']",0.8406,0.0228,0.0228,0.0227,0.0228,0.0228,0.0228,0.0228,0
425,4579925702476773,JxxeqaojX,6359091367,我们拥有一个不可战胜的夏天,#青桔单车难骑#电单车挺好，今天突发奇想骑个单车吧。好家伙，除了座椅又小又滑相当不舒服咯屁股以外，蹬的我差点没过去。别的车都是研究骑的怎么轻快，你这车这是给加了阻力叭请问，还是那种几百斤的，就十分钟给我骑了满身的汗。到了店里服务人员问我是不是家里离这里很远啊，好家伙我跟人家说不到一千米，呵呵。回来扫了个哈啰，这骑的那叫个轻快，感觉要起飞，简直是没有对比就没有伤害。yue！,,,,青桔单车 难骑,0,1,0,2020-12-08 18:20,K30 至尊纪念版,,,,青桔单车难骑电单车挺好今天突发奇想骑个单车吧好家伙除了座椅又小又滑相当不舒服咯屁股以外蹬的我差点没过去别的车都是研究骑的怎么轻快你这车这是给加了阻力叭请问还是那种几百斤的就十分钟给我骑了满身的汗到了店里服务人员问我是不是家里离这里很远啊好家伙我跟人家说不到一千米呵呵回来扫了个哈啰这骑的那叫个轻快感觉要起飞简直是没有对比就没有伤害,"['青桔', '单车', '难骑', '电单车', '突发奇想', '骑个', '单车', '好家伙', '座椅', '舒服', '屁股', '差点', '研究', '轻快', '这车', '阻力', '请问', '那种', '几百斤', '十分钟', '满身', '店里', '服务', '人员', '家里', '很远', '好家伙', '不到', '千米', '回来', '哈啰', '轻快', '起飞', '伤害']",0.0238,0.8346,0.0236,0.0236,0.0236,0.0236,0.0236,0.0237,1
426,4579225682059773,Jxf1m8DQ9,5458641179,Chiyoda_,王子不一定骑白马但我和baby一定骑着青桔#青桔单车#@今天也吃了两碗饭o,,,今天也吃了两碗饭o,青桔单车,0,6,3,2020-12-06 19:59,iPhone X,"['https://wx2.sinaimg.cn/large/005XpTVFgy1gledzhmc7pj32c0340e81.jpg', 'https://wx4.sinaimg.cn/large/005XpTVFgy1gledtyq0t1j32ds1sg7wh.jpg', 'https://wx2.sinaimg.cn/large/005XpTVFgy1gledvc0k18j32c03401kz.jpg']",,,王子不一定骑白马但我和一定骑着青桔青桔单车今天也吃了两碗饭,"['王子', '白马', '骑着', '青桔', '青桔', '单车', '两碗饭']",0.0625,0.0625,0.5625,0.0625,0.0625,0.0625,0.0625,0.0625,2
427,4579208531814195,JxezH7BXd,2808029702,MsPossibility鱼oO,请问我们真的需要那么多共享单车吗？车是为人服务，还是人为车让道？从9月12日到今天，打了两次12345市民热线，两次都在电话后进行了清理，都在我确认对方有落实措施后又恢复原状甚至——变本加厉！——9月投诉清理之后，不知道是谁（12345的下派机构说查不到，那我很好奇视频头是拿来干嘛的？怎么就查不到了？）竟然异想天开在那边画了白线，意味着此处为合法停车区。从此过上了人行道不再是人通行，绿化如同虚设（就是那么践踏和使用我们上缴的钱吗？）；——11月投诉清理之后，我进行确认机构有所作为之后，视频中这就是结果？简直令人发指！第二次投诉时，我提议让共享单车公司配合此定位作为不可停放区域，以免重复无用功，可事半功倍，明明共享单车公司有这个功能，为什么不用？？？？结果被告知仅能对共享单车公司提建议，但不可强制。那么共享单车当初发明出来的初衷和意义——服务人民，促进社会——是假的？此时zhenfu机构就那么没有话语权了？！真的吗？我现在实名举报！！请处理！另外周围已经开辟出超多停放单车点，全部停满单车，谁需要那么多？！#上海##共享单车##新民晚报##彭浦新村##青桔单车##哈啰单车##上海市民服务热线12345#LMsPossibility鱼oO的微博视频,,上海·彭浦新村(地铁站),,"上海,共享单车,新民晚报,彭浦新村,青桔单车,哈啰单车,上海市民服务热线12345",2,8,5,2020-12-06 18:50,iPhone客户端,,"http://f.video.weibocdn.com/bpGC1iOvlx07Iz6uaVUk01041200eqti0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1654854990&ssig=pUpwiW9HgM&KID=unistore,video",,请问我们真的需要那么多共享单车吗车是为人服务还是人为车让道从月日到今天打了两次市民热线两次都在电话后进行了清理都在我确认对方有落实措施后又恢复原状甚至变本加厉月投诉清理之后不知道是谁的下派机构说查不到那我很好奇视频头是拿来干嘛的怎么就查不到了竟然异想天开在那边画了白线意味着此处为合法停车区从此过上了人行道不再是人通行绿化如同虚设就是那么践踏和使用我们上缴的钱吗月投诉清理之后我进行确认机构有所作为之后视频中这就是结果简直令人发指第二次投诉时我提议让共享单车公司配合此定位作为不可停放区域以免重复无用功可事半功倍明明共享单车公司有这个功能为什么不用结果被告知仅能对共享单车公司提建议但不可强制那么共享单车当初发明出来的初衷和意义服务人民促进社会是假的此时机构就那么没有话语权了真的吗我现在实名举报请处理另外周围已经开辟出超多停放单车点全部停满单车谁需要那么多上海共享单车新民晚报彭浦新村青桔单车哈啰单车上海市民服务热线鱼的微博视频,"['请问', '真的', '共享', '单车', '服务', '人为', '两次', '市民', '热线', '两次', '电话', '清理', '确认', '落实', '措施', '恢复原状', '变本加厉', '投诉', '清理', '机构', '查不到', '好奇', '视频头', '拿来', '干嘛', '查不到', '异想天开', '白线', '意味着', '合法', '停车', '过上', '人行道', '通行', '绿化', '虚设', '践踏', '上缴', '投诉', '清理', '确认', '机构', '有所作为', '视频', '令人发指', '第二次', '投诉', '提议', '共享', '单车', '公司', '配合', '定位', '停放', '区域', '重复', '无用功', '事半功倍', '明明', '共享', '单车', '公司', '功能', '不用', '告知', '仅能', '共享', '单车', '公司', '建议', '强制', '共享', '单车', '当初', '发明', '初衷', '意义', '服务', '社会', '机构', '话语权', '真的', '实名', '开辟', '出超', '停放', '单车', '停满', '单车', '上海', '共享', '单车', '新民晚报', '彭浦', '新村', '青桔', '单车', '哈啰', '单车', '上海', '市民', '服务', '热线', '微博', '视频']",0.1233,0.0179,0.2873,0.0179,0.018,0.018,0.4996,0.018,6
428,4576908701863779,JwgKi7OQX,6344914099,JINGWJxxxx,开着青桔月卡每天骑着哈啰我严重怀疑青桔要倒闭了无语，地铁口一辆都没有，青桔连夜跑路了还有一点青桔超难骑烦死了，十辆车九辆都难骑#青桔单车#不如早点宣布破产吧,,,,青桔单车,0,0,0,2020-11-30 10:32,HUAWEI Mate 30 5G,['https://wx1.sinaimg.cn/large/006VoC0bly1gl6zs1v8vqj30j60j6mxd.jpg'],,,开着青桔月卡每天骑着哈啰我严重怀疑青桔要倒闭了无语地铁口一辆都没有青桔连夜跑路了还有一点青桔超难骑烦死了十辆车九辆都难骑青桔单车不如早点宣布破产吧,"['开着', '青桔', '骑着', '哈啰', '怀疑', '青桔', '倒闭', '无语', '地铁口', '一辆', '青桔', '连夜', '青桔', '超难', '烦死', '十辆车', '九辆', '青桔', '单车', '早点', '破产']",0.8013,0.0284,0.0285,0.0284,0.0284,0.0284,0.0284,0.0284,0
429,4576010220346978,JvTn81sgq,1201584942,晓纠结er,扫了个#青桔单车#，骑上去比走路还累…太难了,,,,青桔单车,0,2,0,2020-11-27 23:01,iPhone客户端,,,,扫了个青桔单车骑上去比走路还累太难了,"['青桔', '单车', '骑上去', '走路', '累太难']",0.0625,0.0626,0.0625,0.0625,0.5623,0.0626,0.0625,0.0625,4
430,4575990062515501,JvSQCayoB,6018524643,茕茕Zzzzzw,#青桔单车#妈的，车到底去哪了找不到车真的心态爆炸了,,,,青桔单车,0,3,0,2020-11-27 21:41,前置双摄vivo X9,,,,青桔单车妈的车到底去哪了找不到车真的心态爆炸了,"['青桔', '单车', '不到', '真的', '心态', '爆炸']",0.0428,0.7006,0.0427,0.0428,0.0428,0.0427,0.0428,0.0428,1
431,4575942364898010,JvRBGkyca,5419167482,阿伟acecoach,车感觉像新车很不错下次还来#青桔潮流主理人计划##嗨皮Friday##青桔单车#@青桔骑行官方微博@滴滴出行@柳青-滴滴,,厦门,"青桔骑行官方微博,滴滴出行,柳青-滴滴","青桔潮流主理人计划,嗨皮Friday,青桔单车",0,1,4,2020-11-27 18:32,iPhone客户端,"['https://wx3.sinaimg.cn/large/005UKh18gy1gl3wobhfsej31kw16okbc.jpg', 'https://wx1.sinaimg.cn/large/005UKh18gy1gl3woom2fqj313u0tukjl.jpg', 'https://wx3.sinaimg.cn/large/005UKh18gy1gl3woezjf6j313z0s1e07.jpg', 'https://wx4.sinaimg.cn/large/005UKh18gy1gl3wog6v7wj313u0tux6p.jpg']",,,车感觉像新车很不错下次还来青桔潮流主理人计划嗨皮青桔单车青桔骑行官方微博滴滴出行柳青滴滴,"['新车', '不错', '下次', '还来', '青桔', '潮流', '主理', '计划', '皮青桔', '单车', '青桔', '骑行', '官方', '微博', '滴滴', '出行', '柳青', '滴滴']",0.0311,0.0311,0.7822,0.0311,0.0311,0.0311,0.0311,0.0311,2
432,4575855055735005,JvPkRo3W5,1729111621,不是江湖小虾米,#青桔单车#青桔你虚不虚伪，自己的车在那停了一大排，用户停车的时候显示不是停车点，那为什么你们能放用户不能放，强制罚款么？@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,3,2,2020-11-27 12:45,HUAWEI Mate30 Pro 5G,,,,青桔单车青桔你虚不虚伪自己的车在那停了一大排用户停车的时候显示不是停车点那为什么你们能放用户不能放强制罚款么青桔骑行官方微博,"['青桔', '单车', '青桔', '虚伪', '一大排', '用户', '停车', '停车', '能放', '用户', '强制', '罚款', '青桔', '骑行', '官方', '微博']",0.745,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0
433,4575785523089751,JvNwIcXMH,3399042872,人生需要保持清醒,#青桔单车#我真是要气死了，本来图快想骑个车去学校，结果到学校附近发现还没有停车点，我支付调度费也行，但是为啥为啥还那么贵。为啥不在学校附近设立停车点呢。@青桔骑行官方微博,,呼和浩特·内蒙古大学,青桔骑行官方微博,青桔单车,0,5,1,2020-11-27 08:09,OPPO Find X2,,,,青桔单车我真是要气死了本来图快想骑个车去学校结果到学校附近发现还没有停车点我支付调度费也行但是为啥为啥还那么贵为啥不在学校附近设立停车点呢青桔骑行官方微博,"['青桔', '单车', '气死', '本来', '图快', '骑个', '车去', '学校', '学校', '发现', '停车', '支付', '调度', '为啥', '为啥', '为啥', '学校', '设立', '停车', '青桔', '骑行', '官方', '微博']",0.228,0.0335,0.0335,0.0335,0.5711,0.0335,0.0335,0.0335,4
434,4572540109065596,Jur6aC2ni,3808696520,ViViii_vivi,#青桔单车#实在无力吐槽，这单车还能再难骑一点吗？！,,,,青桔单车,0,3,0,2020-11-18 09:12,iPhone客户端,,,,青桔单车实在无力吐槽这单车还能再难骑一点吗,"['青桔', '单车', '实在', '无力', '吐槽', '单车']",0.0458,0.0458,0.0458,0.0459,0.0458,0.0458,0.0458,0.6793,7
435,4572399259353240,JunqZDfcI,3565089091,JasperRansofficial,第一次骑#共享单车##青桔单车#@青桔骑行官方微博,,成都,青桔骑行官方微博,"共享单车,青桔单车",0,0,0,2020-11-17 23:53,iPhone 11 Pro,"['https://wx1.sinaimg.cn/large/d47ef143gy1gkslw6fzotj23402c0x6p.jpg', 'https://wx2.sinaimg.cn/large/d47ef143gy1gkslw0ecahj23402c0e82.jpg']",,,第一次骑共享单车青桔单车青桔骑行官方微博,"['第一次', '共享', '单车', '青桔', '单车', '青桔', '骑行', '官方', '微博']",0.0399,0.0398,0.7211,0.0398,0.0398,0.0398,0.0398,0.0399,2
436,4572229012296562,Juj0p9Drk,3924124865,阿爸的爱人,#青桔单车#青桔最近是疯了吗，每天出门都用不上，一直登录登录，我登录尼玛上班都迟到了@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,6,1,2020-11-17 12:36,nova6 5G自拍大不一样,['https://wx4.sinaimg.cn/large/e9e564c1gy1gks2ctlwaej20u01uoqc4.jpg'],,,青桔单车青桔最近是疯了吗每天出门都用不上一直登录登录我登录尼玛上班都迟到了青桔骑行官方微博,"['青桔', '单车', '青桔', '出门', '用不上', '登录', '登录', '登录', '尼玛', '上班', '迟到', '青桔', '骑行', '官方', '微博']",0.0391,0.0393,0.7265,0.039,0.039,0.039,0.039,0.0392,2
437,4572020739678826,JudAtEBU6,5675191709,红包抢吧,#青桔单车#【1折券】O网页链接领1折券后，招商银行app支付，1.01元！,,,,青桔单车,1,1,0,2020-11-16 22:49,微博 weibo.com,['https://wx2.sinaimg.cn/large/006c4wC9gy1gkrefte67yj30l218harz.jpg'],,,青桔单车折券网页链接领折券后招商银行支付元,"['青桔', '单车', '折券', '网页', '链接', '领折券', '招商银行', '支付']",0.042,0.042,0.042,0.042,0.042,0.042,0.4085,0.3395,6
438,4571494988385022,JtZUuzbki,3306292060,夏蝉催荷妆,#青桔单车#哇，以后不想用青桔单车了，我明明好好停在路边白线内，非说我停在了违停区收我调度费。上次想去银杏湖，提前搜索有没有停车的地方，客服回复也是我们也查不到那里有没有停车区域。醉了醉了，这是什么新的圈钱套路吗？也拜托哪里能停哪里不能停自己规划清楚，弄详细点吧？一言不合就罚款可还行？,,,,青桔单车,0,2,0,2020-11-15 12:00,vivo Y73s 5G,,,,青桔单车哇以后不想用青桔单车了我明明好好停在路边白线内非说我停在了违停区收我调度费上次想去银杏湖提前搜索有没有停车的地方客服回复也是我们也查不到那里有没有停车区域醉了醉了这是什么新的圈钱套路吗也拜托哪里能停哪里不能停自己规划清楚弄详细点吧一言不合就罚款可还行,"['青桔', '单车', '不想', '用青桔', '单车', '明明', '好好', '路边', '白线', '内非', '违停区', '调度', '上次', '银杏', '提前', '搜索', '有没有', '停车', '地方', '客服', '查不到', '有没有', '停车', '区域', '圈钱', '套路', '拜托', '规划', '详细', '一言不合', '罚款', '还行']",0.2984,0.023,0.023,0.0231,0.5635,0.023,0.023,0.023,4
439,4571230323082494,JtT1CcVTE,1621421490,平西府韦大宝,想不通为啥青桔单车把大量自行车摆到非常偏远少有人骑的地方@青桔骑行官方微博#青桔单车##共享单车#L平西府韦大宝的微博视频,,,青桔骑行官方微博,"青桔单车,共享单车",0,5,0,2020-11-14 18:28,微博视频号,,"http://f.video.weibocdn.com/84Tm1ZYklx07HZZkyZmE010412007Su20E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1654855267&ssig=lhIIjsWeBq&KID=unistore,video",,想不通为啥青桔单车把大量自行车摆到非常偏远少有人骑的地方青桔骑行官方微博青桔单车共享单车平西府韦大宝的微博视频,"['想不通', '为啥', '青桔', '单车', '自行车', '偏远', '有人', '地方', '青桔', '骑行', '官方', '微博青桔', '单车', '共享', '单车', '平西', '大宝', '微博', '视频']",0.03,0.03,0.0299,0.0299,0.0299,0.4289,0.0299,0.3915,5
